Institution,Collection type,Collection responsible(s),Collection,Basis of record,Collector,Fecha,Collecting date,Catalog Number,Another catalog number,Sex,Preparation,Status,Life stage,Specimen count,Last modification,Expedition,Cruise number,Vessel,Site station,Replicate,Collection method,Continent,Country,State/Province,County,Ocean,Sea/Gulf,River basin,Bay/Sound,Determinator(s),Validation date,Date identified,Type status,Vernacular name,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Scientific name,Species authorship,Infraspecific epithet,Infra species authorship,Classify system,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.98.427,,,,,,1,,OGMEX II,2,B/O Justo Sierra,98,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/12/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudorhombilidae,Pseudorhombila,,Pseudorhombila,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.98.50,,,,,,8,,OGMEX II,2,B/O Justo Sierra,98,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/12/87,,Cangrejo hermitaí±o,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,,Pagurus bullisi,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX III.3.11 (49).522,,,,,,1,,OGMEX III,3,B/O Justo Sierra,11 (49),,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,12/10/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Goneplacidae,,,,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Ana Rosa Víçzquez,1987,,ICML:DHLEB:OGMEX II.2.98.57,,,,,,1,,OGMEX II,2,B/O Justo Sierra,98,,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Ana Rosa Víçzquez,,8/12/87,,"Molusco,Bivalvo,",Animalia,Mollusca,Bivalvia,Veneroida,VeneridaeŒæ,Mercenaria,,Mercenaria campechiensis,,,No especificado,No especificado,",,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Carlos Illescas,1987,,ICML:DHLEB:OGMEX III.3.1 (59).251,,,,,,3,,OGMEX III,3,B/O Justo Sierra,1 (59),,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Carlos Illescas,,12/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Inachidae,Stenorhynchus,,Stenorhynchus seticornis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Carlos Illescas,1987,,ICML:DHLEB:OGMEX III.3.1 (59).259,,,,,,227,,OGMEX III,3,B/O Justo Sierra,1 (59),,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Carlos Illescas,,12/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Achelous,,Achelous spinicarpus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Carlos Illescas,1987,,ICML:DHLEB:OGMEX III.3.1 (59).260,,,,,,1,,OGMEX III,3,B/O Justo Sierra,1 (59),,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Carlos Illescas,,12/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Achelous,,Achelous spinimanus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Carlos Illescas,1987,,ICML:DHLEB:OGMEX III.3.1 (59).357,,,,,,16,,OGMEX III,3,B/O Justo Sierra,1 (59),,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Carlos Illescas,,12/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Iliacantha,,Iliacantha,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Carlos Illescas,1987,,ICML:DHLEB:OGMEX III.3.1 (59).398,,,,,,14,,OGMEX III,3,B/O Justo Sierra,1 (59),,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Carlos Illescas,,12/8/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Parthenopidae,Parthenope,,Parthenope,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Carlos Illescas,1987,,ICML:DHLEB:OGMEX III.3.1 (59).470,,,,,,43,,OGMEX III,3,B/O Justo Sierra,1 (59),,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Carlos Illescas,,12/8/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Trachypenaeus,,Trachypenaeus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Carlos Illescas,1987,,ICML:DHLEB:OGMEX III.3.1 (59).49,,,,,,8,,OGMEX III,3,B/O Justo Sierra,1 (59),,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Carlos Illescas,,12/8/87,,Gamba,Animalia,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,,Sicyonia brevirostris,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Carlos Illescas,1987,,ICML:DHLEB:OGMEX III.3.1 (59).556,,,,,,2,,OGMEX III,3,B/O Justo Sierra,1 (59),,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Carlos Illescas,,12/8/87,,Cangrejo hermitaí±o,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,,,,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Carlos Illescas,1987,,ICML:DHLEB:OGMEX III.3.1 (59).579,,,,,,15,,OGMEX III,3,B/O Justo Sierra,1 (59),,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Carlos Illescas,,12/8/87,,Langosta,Animalia,Arthropoda,Malacostraca,Decapoda,Scyllaridae,,,,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Carlos Illescas,1987,,ICML:DHLEB:OGMEX III.3.1 (59).93,,,,,,14,,OGMEX III,3,B/O Justo Sierra,1 (59),,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Carlos Illescas,,12/8/87,,Gamba,Animalia,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,,Sicyonia dorsalis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Carlos Illescas,1987,,ICML:DHLEB:OGMEX III.3.1 (59).98,,,,,,47,,OGMEX III,3,B/O Justo Sierra,1 (59),,Red de arrastre,America,Mexico,Campeche,Campeche,Atlantico,Golfo de Mexico,,,Carlos Illescas,,12/8/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Farfantepenaeus,,Farfantepenaeus duorarum,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Laura Celis,1987,,ICML:DHLEB:OGMEX III.3.10 (50).252,,,,,,3,,OGMEX III,3,B/O Justo Sierra,10 (50),,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Laura Celis,,12/10/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,,Litopenaeus setiferus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Laura Celis,1987,,ICML:DHLEB:OGMEX III.3.10 (50).256,,,,,,1,,OGMEX III,3,B/O Justo Sierra,10 (50),,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Laura Celis,,12/10/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,,Rimapenaeus similis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Laura Celis,1987,,ICML:DHLEB:OGMEX III.3.10 (50).257,,,,,,42,,OGMEX III,3,B/O Justo Sierra,10 (50),,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Laura Celis,,12/10/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,,Callinectes similis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Laura Celis,1987,,ICML:DHLEB:OGMEX III.3.10 (50).260,,,,,,1,,OGMEX III,3,B/O Justo Sierra,10 (50),,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Laura Celis,,12/10/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Achelous,,Achelous spinimanus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Laura Celis,1987,,ICML:DHLEB:OGMEX III.3.10 (50).398,,,,,,3,,OGMEX III,3,B/O Justo Sierra,10 (50),,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Laura Celis,,12/10/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Parthenopidae,Parthenope,,Parthenope,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Laura Celis,1987,,ICML:DHLEB:OGMEX III.3.10 (50).434,,,,,,1,,OGMEX III,3,B/O Justo Sierra,10 (50),,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Laura Celis,,12/10/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Raninidae,Raninoides,,Raninoides,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Laura Celis,1987,,ICML:DHLEB:OGMEX III.3.10 (50).456,,,,,,1,,OGMEX III,3,B/O Justo Sierra,10 (50),,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Laura Celis,,12/10/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Inachidae,Stenorhynchus,,Stenorhynchus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Laura Celis,1987,,ICML:DHLEB:OGMEX III.3.10 (50).93,,,,,,22,,OGMEX III,3,B/O Justo Sierra,10 (50),,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Laura Celis,,12/10/87,,Gamba,Animalia,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,,Sicyonia dorsalis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX III.3.11 (49).252,,,,,,1,,OGMEX III,3,B/O Justo Sierra,11 (49),,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,12/10/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,,Litopenaeus setiferus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX III.3.11 (49).256,,,,,,1,,OGMEX III,3,B/O Justo Sierra,11 (49),,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,12/10/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,,Rimapenaeus similis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX III.3.11 (49).257,,,,,,18,,OGMEX III,3,B/O Justo Sierra,11 (49),,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,12/10/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,,Callinectes similis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Alberto Garcí_a,1987,,ICML:DHLEB:OGMEX III.3.11 (49).93,,,,,,1,,OGMEX III,3,B/O Justo Sierra,11 (49),,Red de arrastre,America,Mexico,Campeche,Carmen,Atlantico,Golfo de Mexico,,,Alberto Garcí_a,,12/10/87,,Gamba,Animalia,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,,Sicyonia dorsalis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,"Alberto Garcí_a,Carlos Illescas,",1987,,ICML:DHLEB:OGMEX III.3.12 (43).256,,,,,,45,,OGMEX III,3,B/O Justo Sierra,12 (43),,Red de arrastre,America,Mexico,Tamaulipas,Soto la Marina,Atlantico,Golfo de Mexico,,,"Carlos Illescas,Alberto Garcí_a,",,12/10/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,,Rimapenaeus similis,,,No especificado,No especificado,",,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,"Alberto Garcí_a,Carlos Illescas,",1987,,ICML:DHLEB:OGMEX III.3.12 (43).257,,,,,,123,,OGMEX III,3,B/O Justo Sierra,12 (43),,Red de arrastre,America,Mexico,Tamaulipas,Soto la Marina,Atlantico,Golfo de Mexico,,,"Carlos Illescas,Alberto Garcí_a,",,12/10/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,,Callinectes similis,,,No especificado,No especificado,",,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,"Alberto Garcí_a,Carlos Illescas,",1987,,ICML:DHLEB:OGMEX III.3.12 (43).349,,,,,,1,,OGMEX III,3,B/O Justo Sierra,12 (43),,Red de arrastre,America,Mexico,Tamaulipas,Soto la Marina,Atlantico,Golfo de Mexico,,,"Carlos Illescas,Alberto Garcí_a,",,12/10/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Aethridae,Hepatus,,Hepatus,,,No especificado,No especificado,",,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,"Alberto Garcí_a,Carlos Illescas,",1987,,ICML:DHLEB:OGMEX III.3.12 (43).357,,,,,,3,,OGMEX III,3,B/O Justo Sierra,12 (43),,Red de arrastre,America,Mexico,Tamaulipas,Soto la Marina,Atlantico,Golfo de Mexico,,,"Carlos Illescas,Alberto Garcí_a,",,12/10/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Iliacantha,,Iliacantha,,,No especificado,No especificado,",,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,"Alberto Garcí_a,Carlos Illescas,",1987,,ICML:DHLEB:OGMEX III.3.12 (43).39,,,,,,19,,OGMEX III,3,B/O Justo Sierra,12 (43),,Red de arrastre,America,Mexico,Tamaulipas,Soto la Marina,Atlantico,Golfo de Mexico,,,"Carlos Illescas,Alberto Garcí_a,",,12/10/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Farfantepenaeus,,Farfantepenaeus aztecus,,,No especificado,No especificado,",,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,"Alberto Garcí_a,Carlos Illescas,",1987,,ICML:DHLEB:OGMEX III.3.12 (43).398,,,,,,1,,OGMEX III,3,B/O Justo Sierra,12 (43),,Red de arrastre,America,Mexico,Tamaulipas,Soto la Marina,Atlantico,Golfo de Mexico,,,"Carlos Illescas,Alberto Garcí_a,",,12/10/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Parthenopidae,Parthenope,,Parthenope,,,No especificado,No especificado,",,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,"Alberto Garcí_a,Carlos Illescas,",1987,,ICML:DHLEB:OGMEX III.3.12 (43).93,,,,,,32,,OGMEX III,3,B/O Justo Sierra,12 (43),,Red de arrastre,America,Mexico,Tamaulipas,Soto la Marina,Atlantico,Golfo de Mexico,,,"Carlos Illescas,Alberto Garcí_a,",,12/10/87,,Gamba,Animalia,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,,Sicyonia dorsalis,,,No especificado,No especificado,",,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,,1987,,ICML:DHLEB:OGMEX III.3.13 (44).257,,,,,,14,,OGMEX III,3,B/O Justo Sierra,13 (44),,Red de arrastre,America,Mexico,Tabasco,Centla,Atlantico,Golfo de Mexico,,,,,12/11/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,,Callinectes similis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,Pilar Peralta,1989,,ICML:DHLEB:OGMEX VIII.8.19.520,,,,,,47,,OGMEX VIII,8,B/O Justo Sierra,19,,Red de arrastre,America,Mexico,Veracruz de Ignacio de la Llave,Tampico Alto,Atlantico,Golfo de Mexico,,,Pilar Peralta,,9/14/89,,"Actinopterigio,Mojarra,",Animalia,Chordata,Actinopterygii,Perciformes,GerreidaeŒæ,,,,,,No especificado,No especificado,",,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,,1987,,ICML:DHLEB:OGMEX III.3.13 (44).259,,,,,,15,,OGMEX III,3,B/O Justo Sierra,13 (44),,Red de arrastre,America,Mexico,Tabasco,Centla,Atlantico,Golfo de Mexico,,,,,12/11/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Achelous,,Achelous spinicarpus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,,1987,,ICML:DHLEB:OGMEX III.3.13 (44).285,,,,,,55,,OGMEX III,3,B/O Justo Sierra,13 (44),,Red de arrastre,America,Mexico,Tabasco,Centla,Atlantico,Golfo de Mexico,,,,,12/11/87,,Langostino,Animalia,Arthropoda,Malacostraca,Decapoda,Solenoceridae,Solenocera,,Solenocera vioscai,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,,1987,,ICML:DHLEB:OGMEX III.3.13 (44).39,,,,,,7,,OGMEX III,3,B/O Justo Sierra,13 (44),,Red de arrastre,America,Mexico,Tabasco,Centla,Atlantico,Golfo de Mexico,,,,,12/11/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Farfantepenaeus,,Farfantepenaeus aztecus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,,1987,,ICML:DHLEB:OGMEX III.3.13 (44).398,,,,,,1,,OGMEX III,3,B/O Justo Sierra,13 (44),,Red de arrastre,America,Mexico,Tabasco,Centla,Atlantico,Golfo de Mexico,,,,,12/11/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Parthenopidae,Parthenope,,Parthenope,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,,1987,,ICML:DHLEB:OGMEX III.3.13 (44).406,,,,,,6,,OGMEX III,3,B/O Justo Sierra,13 (44),,Red de arrastre,America,Mexico,Tabasco,Centla,Atlantico,Golfo de Mexico,,,,,12/11/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Persephona,,Persephona,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,,1987,,ICML:DHLEB:OGMEX III.3.13 (44).470,,,,,,49,,OGMEX III,3,B/O Justo Sierra,13 (44),,Red de arrastre,America,Mexico,Tabasco,Centla,Atlantico,Golfo de Mexico,,,,,12/11/87,,Camarí_n,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Trachypenaeus,,Trachypenaeus,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,,1987,,ICML:DHLEB:OGMEX III.3.13 (44).93,,,,,,55,,OGMEX III,3,B/O Justo Sierra,13 (44),,Red de arrastre,America,Mexico,Tabasco,Centla,Atlantico,Golfo de Mexico,,,,,12/11/87,,Gamba,Animalia,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,,Sicyonia dorsalis,,,No especificado,No especificado,",,,,,,,,,,"
"Instituto de Ciencias del Mar y Limnologi, UNAM",Historicos,Luis Soto,Coleccion de Datos Historicos del Laboratorio de Ecologia del Bentos,Observacion humana,,1987,,ICML:DHLEB:OGMEX III.3.14 (45).257,,,,,,79,,OGMEX III,3,B/O Justo Sierra,14 (45),,Red de arrastre,America,Mexico,Tabasco,Centla,Atlantico,Golfo de Mexico,,,,,12/11/87,,Cangrejo,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,,Callinectes similis,,,No especificado,No especificado,",,,,,,,,,,"
