NOMBRE_ESTADO,CLAVE_OFICINA,NOMBRE_OFICINA,TIPO_AVISO,FECHA_AVISO,MES_CORTE,ANO_CORTE,PERIODO_INICIO,PERIODO_FIN,NOMBRE_PRINCIPAL,CLAVE_ESPECIE,NOMBRE_ESPECIE,PESO_DESEMBARCADO,PESO_VIVO,PRECIO,VALOR,LITORAL
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.02,0.02,"18,667.00",373.34,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"53,333.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"40,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"80,000.00",800.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.02,0.02,"32,000.00",640.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"30,000.00",300.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"20,000.00",200.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"30,000.00",300.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"125,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"87,500.00",875.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"72,000.00",720.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"83,333.00",833.33,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"50,000.00",500.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"120,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"30,000.00",300.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.02,0.02,"16,000.00",320.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"26,667.00",266.67,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"50,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"60,000.00",600.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"50,000.00",500.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"125,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"91,667.00",916.67,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"100,000.00","1,000.00",PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"25,000.00",250.00,PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,600.00,600.00,23.00,"13,800.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OSTION,5571435H,OSTION DE CULTIVO ENT. FCO.,780.00,780.00,13.00,"10,140.00",PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"80,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"120,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"37,500.00",375.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.02,0.02,"48,000.00",960.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"96,000.00",960.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"50,000.00",500.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"140,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"120,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"120,000.00","1,200.00",PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"36,000.00",360.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.02,0.02,"30,000.00",600.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"96,000.00",960.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.02,0.02,"20,000.00",400.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"106,667.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"30,000.00",300.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"180,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"40,000.00",400.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"40,000.00",400.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.02,0.02,"40,000.00",800.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"135,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"60,000.00",600.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"62,500.00",625.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"60,000.00",600.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"144,000.00","1,440.00",PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"50,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"90,000.00",900.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"60,000.00",600.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"90,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"150,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"140,000.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"35,000.00",350.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"140,000.00","1,400.00",PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.00,0.00,"83,333.00",0.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"40,000.00",400.00,PACIFICO
BAJA CALIFORNIA,0208,TIJUANA,COSECHA,3/1/12,MARZO,2012,3/1/12,3/1/12,OTRAS,9821432H,PLANTAS ACUATICAS DE CULTIVO ENT. FCA.,0.01,0.01,"16,667.00",166.67,PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/13,MARZO,2013,3/1/13,3/1/13,CORVINA,2851435H,CORVINA ROJA DE CULTIVO ENT. FCA.,78.54,78.54,96.01,"7,540.63",PACIFICO
BAJA CALIFORNIA,0210,VILLA DE JESUS MARIA,COSECHA,3/1/13,MARZO,2013,3/1/13,3/1/13,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"2,600.00","2,600.00",25.00,"65,000.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,3/1/13,MARZO,2013,3/1/13,3/1/13,OSTION,5571435H,OSTION DE CULTIVO ENT. FCO.,39.50,39.50,55.00,"2,172.50",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,3/1/13,MARZO,2013,3/1/13,3/1/13,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,16.00,16.00,60.00,960.00,PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,3/1/13,MARZO,2013,3/1/13,3/1/13,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"2,177.50","2,177.50",18.00,"39,195.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/13,MARZO,2013,3/1/13,3/1/13,CORVINA,2851435H,CORVINA ROJA DE CULTIVO ENT. FCA.,306.11,306.11,102.25,"31,299.75",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/13,MARZO,2013,3/1/13,3/1/13,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,5.00,5.00,105.00,525.00,PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/13,MARZO,2013,3/1/13,3/1/13,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"8,006.40","8,807.04",120.00,"960,768.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/13,MARZO,2013,3/1/13,3/1/13,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,95.00,95.00,23.00,"2,185.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/14,MARZO,2014,3/1/14,3/1/14,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,206.00,206.00,23.00,"4,738.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,3/1/14,ABRIL,2014,3/1/14,3/1/14,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"1,200.00","1,200.00",20.00,"24,000.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/14,MARZO,2014,3/1/14,3/1/14,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,"4,000.00","4,000.00",20.00,"80,000.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,3/1/14,FEBRERO,2014,3/1/14,3/1/14,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"5,000.00","5,000.00",25.00,"125,000.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/15,MARZO,2015,3/1/15,3/1/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"14,267.00","15,693.70",80.00,"1,141,360.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/15,MARZO,2015,3/1/15,3/1/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"14,267.00","15,693.70",80.00,"1,141,360.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/15,MARZO,2015,3/1/15,3/1/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"9,851.00","10,836.10",100.00,"985,100.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/15,MARZO,2015,3/1/15,3/1/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,109.00,119.90,100.00,"10,900.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/15,MARZO,2015,3/1/15,3/1/15,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,38.00,41.80,100.00,"3,800.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/16,MARZO,2016,3/1/16,3/1/16,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"15,828.80","17,411.68",100.00,"1,582,880.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/16,MARZO,2016,3/1/16,3/1/16,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,343.00,343.00,40.00,"13,720.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,3/1/16,MARZO,2016,3/1/16,3/1/16,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"10,000.00","10,000.00",30.00,"300,000.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/16,MARZO,2016,3/1/16,3/1/16,CORVINA,2781631H,CORVINA BLANCA DE CULTIVO DESV. FCA.,137.30,151.03,171.00,"23,478.30",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/16,MARZO,2016,3/1/16,3/1/16,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"4,758.00","4,758.00",15.00,"71,370.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/16,MARZO,2016,3/1/16,3/1/16,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,408.00,408.00,40.00,"16,320.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/16,MARZO,2016,3/1/16,3/1/16,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"2,929.80","3,222.78",100.00,"292,980.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,3/1/17,MARZO,2017,3/1/17,3/1/17,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,300.00,300.00,45.00,"13,500.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/17,MARZO,2017,3/1/17,3/1/17,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"42,030.00","46,233.00",100.00,"4,203,000.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,3/1/17,MARZO,2017,3/1/17,3/1/17,LOBINA,4221438H,LOBINA O ROBALO RAYADO DE CULTIVO ENT. FCO.,"3,586.00","3,586.00",243.00,"871,398.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/1/12,ABRIL,2012,4/1/12,4/1/12,ATUN,0581430H,ATUN ALETA AZUL DE CULTIVO ENT. FCO.,"6,236.40","6,236.40",90.00,"561,276.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/1/13,ABRIL,2013,4/1/13,4/1/13,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,110.00,110.00,40.00,"4,400.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/1/13,ABRIL,2013,4/1/13,4/1/13,OSTION,5571435H,OSTION DE CULTIVO ENT. FCO.,"1,420.00","1,420.00",13.00,"18,460.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/1/13,ABRIL,2013,4/1/13,4/1/13,LOBINA,4201430H,LOBINA NEGRA DE CULTIVO ENT. FCA.,124.56,124.56,98.89,"12,317.74",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/1/13,ABRIL,2013,4/1/13,4/1/13,CORVINA,2851435H,CORVINA ROJA DE CULTIVO ENT. FCA.,231.79,231.79,98.89,"22,921.71",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/1/13,ABRIL,2013,4/1/13,4/1/13,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,50.00,50.00,23.00,"1,150.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/1/13,ABRIL,2013,4/1/13,4/1/13,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"20,885.60","22,974.16",100.00,"2,088,560.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/1/13,ABRIL,2013,4/1/13,4/1/13,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"1,629.00","1,629.00",25.00,"40,725.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/1/13,ABRIL,2013,4/1/13,4/1/13,OSTION,5571435H,OSTION DE CULTIVO ENT. FCO.,620.00,620.00,35.00,"21,700.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/1/14,ABRIL,2014,4/1/14,4/1/14,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,"1,113.00","1,113.00",23.00,"25,599.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/1/14,ABRIL,2014,4/1/14,4/1/14,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,"1,013.00","1,013.00",23.00,"23,299.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/1/14,ABRIL,2014,4/1/14,4/1/14,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"2,892.00","2,892.00",17.00,"49,164.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/1/14,ABRIL,2014,4/1/14,4/1/14,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,3.00,3.00,60.00,180.00,PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/1/14,ABRIL,2014,4/1/14,4/1/14,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,900.00,900.00,"11,700.00","10,530,000.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/1/14,ABRIL,2014,4/1/14,4/1/14,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"1,819.00","1,819.00",13.00,"23,647.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/1/14,ABRIL,2014,4/1/14,4/1/14,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"6,405.00","6,405.00",19.00,"121,695.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/1/14,ABRIL,2014,4/1/14,4/1/14,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"7,678.00","8,445.80",90.00,"691,020.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/1/14,ABRIL,2014,4/1/14,4/1/14,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"7,000.00","7,000.00",25.00,"175,000.00",PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/1/14,ABRIL,2014,4/1/14,4/1/14,ALMEJA,0323238V,ALMEJA MANILA DE CULTIVO VIVA,4.00,4.00,60.00,240.00,PACIFICO
BAJA CALIFORNIA,0209,SAN QUINTIN,COSECHA,4/1/14,ABRIL,2014,4/1/14,4/1/14,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"1,835.00","1,835.00",17.00,"31,195.00",PACIFICO
BAJA CALIFORNIA,0210,VILLA DE JESUS MARIA,COSECHA,4/1/15,ABRIL,2015,4/1/15,4/1/15,OSTION,5611439H,OSTION JAPONES DE CULTIVO ENT. FCO.,"6,000.00","6,000.00",22.00,"132,000.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/1/15,ABRIL,2015,4/1/15,4/1/15,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,584.00,584.00,23.00,"13,432.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/1/15,ABRIL,2015,4/1/15,4/1/15,OTRAS,0433235V,MEJILLON DE CULTIVO VIVO,450.00,450.00,23.00,"10,350.00",PACIFICO
BAJA CALIFORNIA,0203,ENSENADA,COSECHA,4/1/16,ABRIL,2016,4/1/16,4/1/16,ATUN,0581638H,ATUN ALETA AZUL DE CULTIVO DESV. FCO.,"16,654.80","18,320.28",100.00,"1,665,480.00",PACIFICO
